filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0_jackson_0.wav,0.2414613962173462,0.11267168074846268,741.8290811094823,758.4921783441968,1438.494873046875,0.034022739955357144,-295.5784606933594,189.8536834716797,-19.606563568115234,6.078507423400879,22.067094802856445,-19.71854019165039,-11.5303316116333,-17.525697708129883,-25.14425277709961,-3.1269583702087402,-15.61262321472168,-25.72581672668457,-5.172223091125488,-8.323025703430176,-10.299589157104492,-0.14479319751262665,-9.017329216003418,-4.56939172744751,2.8813490867614746,-15.627435684204102
0_jackson_1.wav,0.23869378864765167,0.09034392982721329,635.6108796471767,670.3362959129953,1160.4524031929348,0.03345788043478261,-339.14874267578125,204.0052490234375,-7.485526084899902,14.297898292541504,20.885135650634766,-33.18840789794922,-19.382640838623047,-11.747928619384766,-23.736465454101562,-6.653512001037598,-13.741332054138184,-23.196365356445312,-1.2908905744552612,-5.515564441680908,-15.416287422180176,0.40587565302848816,-3.624587297439575,-11.204142570495605,-0.09635885804891586,-6.751649856567383
0_jackson_10.wav,0.24559873342514038,0.09145631641149521,667.7866938227776,732.606545127221,1257.18017578125,0.03326822916666667,-327.5074157714844,195.596923828125,-3.994767665863037,21.315839767456055,18.37259292602539,-36.493797302246094,-17.535398483276367,-13.134342193603516,-26.90730857849121,-7.497251033782959,-11.821819305419922,-18.677112579345703,-3.098450183868408,-10.447586059570312,-10.053792953491211,3.2480156421661377,-11.686994552612305,-10.726045608520508,6.857377052307129,-9.067445755004883
0_jackson_11.wav,0.2616937458515167,0.08775132149457932,712.3041852635641,731.2924373816401,1449.1048177083333,0.03591579861111111,-320.8099365234375,200.02374267578125,-8.186145782470703,12.661073684692383,15.654718399047852,-33.75035095214844,-16.918779373168945,-14.242515563964844,-25.257511138916016,-4.265195369720459,-11.789112091064453,-20.832332611083984,-1.1180068254470825,-6.681235313415527,-11.685318946838379,2.0109989643096924,-5.946658134460449,-6.905019760131836,4.136240482330322,-9.614882469177246
0_jackson_12.wav,0.30208897590637207,0.09660305827856064,844.3638855807123,777.8681271283004,1569.5832625679348,0.04946501358695652,-315.8013000488281,195.6741180419922,-13.324563980102539,3.5442378520965576,12.279986381530762,-30.54982566833496,-16.212074279785156,-14.20621395111084,-23.96988296508789,-8.401825904846191,-17.790008544921875,-18.158248901367188,6.031695365905762,-6.353736400604248,-15.983870506286621,1.4650298357009888,-5.109472274780273,-8.666434288024902,5.026890277862549,-5.3464436531066895
0_jackson_13.wav,0.33790040016174316,0.08309368789196014,687.3559389823496,735.3965618452053,1285.3665865384614,0.03731595552884615,-336.9446716308594,200.85696411132812,-3.618399143218994,13.397920608520508,15.629674911499023,-30.979167938232422,-14.730968475341797,-13.780365943908691,-27.126243591308594,-9.78268051147461,-15.501826286315918,-17.807832717895508,3.1436350345611572,-7.2432355880737305,-14.262094497680664,1.5129902362823486,-6.4292073249816895,-9.387126922607422,2.9895336627960205,-8.331374168395996
0_jackson_14.wav,0.31699779629707336,0.08126941323280334,691.3177819079606,723.6225711615053,1327.4820963541667,0.04076244212962963,-327.4420166015625,197.6434326171875,-2.0023703575134277,12.334474563598633,17.727811813354492,-28.109691619873047,-19.852882385253906,-18.842079162597656,-23.767892837524414,-5.256009578704834,-15.676596641540527,-19.872873306274414,1.4284170866012573,-8.627205848693848,-14.108558654785156,3.6090197563171387,-5.960766792297363,-12.069084167480469,1.816010594367981,-6.819267749786377
0_jackson_15.wav,0.3334735631942749,0.0794297456741333,695.7841036075067,751.0315765221113,1371.97265625,0.03778948102678571,-336.6598815917969,191.34823608398438,0.053659506142139435,15.008599281311035,14.576382637023926,-29.76069450378418,-16.12209129333496,-16.021387100219727,-23.088598251342773,-5.382798671722412,-17.378068923950195,-20.127033233642578,3.9168407917022705,-6.604701995849609,-14.004515647888184,2.880309581756592,-4.177994251251221,-8.462506294250488,0.9630528092384338,-8.68550968170166
0_jackson_16.wav,0.30487334728240967,0.09834203869104385,672.4653731819861,661.9522071154331,1285.711669921875,0.039042154947916664,-321.7509765625,202.9597930908203,-3.9735965728759766,5.769103527069092,14.69854736328125,-29.273605346679688,-21.970489501953125,-18.976301193237305,-24.174978256225586,-7.5478339195251465,-16.2896785736084,-19.62563133239746,2.0678372383117676,-6.246265888214111,-14.07630443572998,1.6513124704360962,-4.275359630584717,-10.382352828979492,-0.5410555005073547,-6.404388427734375
0_jackson_17.wav,0.22302711009979248,0.1443597823381424,765.4197587362602,724.7669132918631,1441.788383152174,0.035708220108695655,-281.977783203125,192.29432678222656,-20.669601440429688,-4.1510796546936035,9.421204566955566,-29.418807983398438,-14.880547523498535,-15.706735610961914,-28.25212860107422,-10.968650817871094,-19.01705551147461,-23.70035743713379,-1.6005537509918213,-8.749105453491211,-12.539320945739746,4.656838417053223,-6.549996852874756,-10.888656616210938,4.298872947692871,-10.878363609313965
0_jackson_18.wav,0.3343014419078827,0.08204838633537292,672.1020766284479,731.2794490984237,1303.1300511853449,0.03556034482758621,-337.633056640625,198.33230590820312,-4.540793418884277,15.122942924499512,22.670988082885742,-26.01491355895996,-21.514419555664062,-23.037887573242188,-25.766334533691406,-4.598550796508789,-16.31476402282715,-21.51627540588379,0.8146451711654663,-7.490716457366943,-13.333627700805664,0.24833902716636658,-9.064882278442383,-10.72610092163086,-0.14824797213077545,-11.632144927978516
